horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
14,スティンガーグラス,7,差し,差し,1602.836,1602.836,15,6.45,60.04,14.187,final_stretch_free,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.39,0.0,0.954,0.0,0.0,0.0,1.12,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.977,0.023,medium,107.282,107.282,0.7559
11,シンエンペラー,6,差し,差し,1600.105,1600.105,16,5.67,62.772,14.187,final_stretch_free,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.39,0.0,0.537,0.0,0.0,0.0,1.12,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,66.239,0.023,medium,107.282,107.282,0.7559
8,タガノデュード,4,追込,追込,1583.029,1583.029,17,3.65,79.847,14.187,final_stretch_free,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.39,0.0,1.774,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,87.231,0.023,medium,107.282,107.282,0.7559
6,ビザンチンドリーム,3,追込,追込,1562.746,1562.746,18,2.65,100.13,14.187,final_stretch_free,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.39,0.0,0.968,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,72.585,0.023,medium,107.282,107.282,0.7559
16,メイショウタバル,8,逃げ,逃げ,1670.234,1670.234,1,7.0,0.0,14.112,final_stretch_free,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.398,0.0,0.07,0.0068,0.0,0.0068,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,77.244,0.037,medium,107.757,107.757,0.7592
12,マイネルエンペラー,6,逃げ,逃げ,1666.402,1666.402,2,5.0,3.832,14.112,final_stretch_free,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.398,0.0,0.038,0.0,0.0,0.0,0.88,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,66.96,0.037,medium,107.757,107.757,0.7592
5,クロワデュノール,3,先行,先行,1656.122,1656.122,3,2.22,14.112,14.112,final_stretch_free,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.398,0.0,0.312,0.0,0.0,0.0,0.9,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,82.052,0.037,medium,107.757,107.757,0.7592
2,ミュージアムマイル,1,先行,先行,1653.474,1653.474,4,0.0,16.76,14.112,final_stretch_free,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.398,0.0,0.26,0.0,0.0,0.0,0.9,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,76.118,0.037,medium,107.757,107.757,0.7592
9,コスモキュランダ,5,先行,先行,1653.381,1653.381,5,4.22,16.853,14.112,final_stretch_free,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.398,0.0,0.142,0.0,0.0018,0.0018,0.72,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,67.286,0.037,medium,107.757,107.757,0.7592
17,レガレイラ,8,先行,先行,1651.164,1651.164,6,7.0,19.07,14.112,final_stretch_free,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.398,0.0,0.232,0.0,0.0,0.0,0.9,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,72.919,0.037,medium,107.757,107.757,0.7592
4,ミクニインスパイア,2,先行,先行,1648.828,1648.828,7,1.0,21.406,14.112,final_stretch_free,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.398,0.0,0.177,0.0,0.0013,0.0013,0.775,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,70.315,0.037,medium,107.757,107.757,0.7592
7,ファミリータイム,4,先行,先行,1647.994,1647.994,8,3.22,22.24,14.112,final_stretch_free,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.398,0.0,0.159,0.0,0.001,0.001,0.743,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,68.128,0.037,medium,107.757,107.757,0.7592
3,シュガークン,2,先行,先行,1646.219,1646.219,9,1.22,24.015,14.112,final_stretch_free,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.398,0.0,0.074,0.0,0.0039,0.0039,0.72,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,60.231,0.037,medium,107.757,107.757,0.7592
18,ミステリーウェイ,8,先行,先行,1643.811,1643.811,10,7.0,26.423,14.112,final_stretch_free,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.398,0.0,0.096,0.0,0.0007,0.0007,0.72,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,59.031,0.037,medium,107.757,107.757,0.7592
1,ダノンデサイル,1,差し,差し,1624.723,1624.723,11,0.67,45.511,14.112,final_stretch_free,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.398,0.0,2.104,0.0,0.0,0.0,1.12,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,83.021,0.037,medium,107.757,107.757,0.7592
15,マイユニバース,7,差し,差し,1622.381,1622.381,12,6.67,47.853,14.112,final_stretch_free,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.398,0.0,1.339,0.0,0.0,0.0,1.12,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,72.828,0.037,medium,107.757,107.757,0.7592
10,ジューンテイク,5,差し,差し,1615.565,1615.565,13,4.45,54.669,14.112,final_stretch_free,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.398,0.0,0.995,0.0,0.0,0.0,1.12,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,68.256,0.037,medium,107.757,107.757,0.7592
13,シェイクユアハート,7,差し,差し,1612.764,1612.764,14,6.67,57.47,14.112,final_stretch_free,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.398,0.0,1.657,0.0,0.0,0.0,1.12,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.074,0.037,medium,107.757,107.757,0.7592
14,スティンガーグラス,7,差し,差し,1611.166,1611.166,15,6.45,59.068,14.112,final_stretch_free,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.398,0.0,1.5,0.0,0.0,0.0,1.12,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.977,0.037,medium,107.757,107.757,0.7592
11,シンエンペラー,6,差し,差し,1607.702,1607.702,16,5.67,62.533,14.112,final_stretch_free,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.398,0.0,0.844,0.0,0.0,0.0,1.12,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,66.239,0.037,medium,107.757,107.757,0.7592
8,タガノデュード,4,追込,追込,1590.843,1590.843,17,3.65,79.391,14.112,final_stretch_free,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.398,0.0,2.788,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,87.231,0.037,medium,107.757,107.757,0.7592
6,ビザンチンドリーム,3,追込,追込,1572.11,1572.11,18,2.65,98.124,14.112,final_stretch_free,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.398,0.0,1.521,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,72.585,0.037,medium,107.757,107.757,0.7592
16,メイショウタバル,8,逃げ,逃げ,1677.592,1677.592,1,7.0,0.0,14.036,final_stretch_free,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.406,0.0,0.096,0.0068,0.0,0.0068,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,77.244,0.05,medium,108.232,108.232,0.7625
12,マイネルエンペラー,6,逃げ,逃げ,1673.734,1673.734,2,5.0,3.858,14.036,final_stretch_free,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.406,0.0,0.052,0.0,0.0,0.0,0.88,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,66.96,0.05,medium,108.232,108.232,0.7625
5,クロワデュノール,3,先行,先行,1663.556,1663.556,3,2.22,14.036,14.036,final_stretch_free,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.406,0.0,0.426,0.0,0.0,0.0,0.9,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,82.052,0.05,medium,108.232,108.232,0.7625
2,ミュージアムマイル,1,先行,先行,1660.881,1660.881,4,0.0,16.711,14.036,final_stretch_free,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.406,0.0,0.355,0.0,0.0,0.0,0.9,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,76.118,0.05,medium,108.232,108.232,0.7625
9,コスモキュランダ,5,先行,先行,1659.702,1659.702,5,4.22,17.89,14.036,final_stretch_free,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.406,0.0,0.194,0.0,0.0018,0.0018,0.72,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,67.286,0.05,medium,108.232,108.232,0.7625
17,レガレイラ,8,先行,先行,1658.532,1658.532,6,7.0,19.06,14.036,final_stretch_free,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.406,0.0,0.316,0.0,0.0,0.0,0.9,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,72.919,0.05,medium,108.232,108.232,0.7625
4,ミクニインスパイア,2,先行,先行,1656.206,1656.206,7,1.0,21.386,14.036,final_stretch_free,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.406,0.0,0.241,0.0,0.0013,0.0013,0.775,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,70.315,0.05,medium,108.232,108.232,0.7625
7,ファミリータイム,4,先行,先行,1655.362,1655.362,8,3.22,22.23,14.036,final_stretch_free,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.406,0.0,0.217,0.0,0.001,0.001,0.743,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,68.128,0.05,medium,108.232,108.232,0.7625
3,シュガークン,2,先行,先行,1653.539,1653.539,9,1.22,24.053,14.036,final_stretch_free,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.406,0.0,0.102,0.0,0.0039,0.0039,0.72,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,60.231,0.05,medium,108.232,108.232,0.7625
18,ミステリーウェイ,8,先行,先行,1651.143,1651.143,10,7.0,26.449,14.036,final_stretch_free,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.406,0.0,0.131,0.0,0.0007,0.0007,0.72,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,59.031,0.05,medium,108.232,108.232,0.7625
1,ダノンデサイル,1,差し,差し,1632.79,1632.79,11,0.67,44.802,14.036,final_stretch_free,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.406,0.0,2.869,0.0,0.0,0.0,1.12,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,83.021,0.05,medium,108.232,108.232,0.7625
15,マイユニバース,7,差し,差し,1628.702,1628.702,12,6.67,48.89,14.036,final_stretch_free,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.406,0.0,1.825,0.0,0.0,0.0,1.12,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,72.828,0.05,medium,108.232,108.232,0.7625
10,ジューンテイク,5,差し,差し,1623.27,1623.27,13,4.45,54.322,14.036,final_stretch_free,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.406,0.0,1.357,0.0,0.0,0.0,1.12,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,68.256,0.05,medium,108.232,108.232,0.7625
13,シェイクユアハート,7,差し,差し,1620.653,1620.653,14,6.67,56.939,14.036,final_stretch_free,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.406,0.0,2.26,0.0,0.0,0.0,1.12,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.074,0.05,medium,108.232,108.232,0.7625
14,スティンガーグラス,7,差し,差し,1619.023,1619.023,15,6.45,58.569,14.036,final_stretch_free,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.406,0.0,2.045,0.0,0.0,0.0,1.12,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.977,0.05,medium,108.232,108.232,0.7625
11,シンエンペラー,6,差し,差し,1615.298,1615.298,16,5.67,62.294,14.036,final_stretch_free,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.406,0.0,1.151,0.0,0.0,0.0,1.12,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,66.239,0.05,medium,108.232,108.232,0.7625
8,タガノデュード,4,追込,追込,1599.187,1599.187,17,3.65,78.405,14.036,final_stretch_free,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.406,0.0,3.802,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,87.231,0.05,medium,108.232,108.232,0.7625
6,ビザンチンドリーム,3,追込,追込,1580.006,1580.006,18,2.65,97.586,14.036,final_stretch_free,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.406,0.0,2.074,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,72.585,0.05,medium,108.232,108.232,0.7625
16,メイショウタバル,8,逃げ,逃げ,1684.95,1684.95,1,7.0,0.0,13.961,final_stretch_free,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.415,0.0,0.122,0.0068,0.0,0.0068,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,77.244,0.064,medium,108.706,108.706,0.7659
12,マイネルエンペラー,6,逃げ,逃げ,1681.066,1681.066,2,5.0,3.883,13.961,final_stretch_free,0.75,52.086,66.306,63.341,-0.701,65.202,62.995,-0.918,-0.973,0.415,0.0,0.065,0.0,0.0,0.0,0.88,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,56.177,57.662,54.631,58.345,56.261,93.933,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,66.96,0.064,medium,108.706,108.706,0.7659
5,クロワデュノール,3,先行,先行,1670.989,1670.989,3,2.22,13.961,13.961,final_stretch_free,0.75,84.154,89.408,82.827,1.0,86.224,83.44,1.0,1.184,0.415,0.0,0.54,0.0,0.0,0.0,0.9,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,65.938,73.369,89.699,82.855,76.909,96.93,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,82.052,0.064,medium,108.706,108.706,0.7659
2,ミュージアムマイル,1,先行,先行,1668.288,1668.288,4,0.0,16.662,13.961,final_stretch_free,0.75,73.195,82.272,71.806,0.403,81.968,80.193,0.734,0.841,0.415,0.0,0.449,0.0,0.0,0.0,0.9,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,42.507,54.633,79.713,72.364,65.101,88.763,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,76.118,0.064,medium,108.706,108.706,0.7659
9,コスモキュランダ,5,先行,先行,1665.98,1665.98,5,4.22,18.97,13.961,final_stretch_free,0.75,64.219,71.241,73.232,0.589,67.694,64.982,-0.673,-0.763,0.415,0.0,0.245,0.0,0.0018,0.0018,0.72,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,81.792,76.13,63.607,69.595,70.843,90.326,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,67.286,0.064,medium,108.706,108.706,0.7659
17,レガレイラ,8,先行,先行,1665.9,1665.9,6,7.0,19.05,13.961,final_stretch_free,0.75,68.507,79.338,67.98,-0.096,79.553,77.728,0.496,0.581,0.415,0.0,0.4,0.0,0.0,0.0,0.9,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,33.999,47.435,76.358,69.428,59.132,90.414,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,72.919,0.064,medium,108.706,108.706,0.7659
4,ミクニインスパイア,2,先行,先行,1663.584,1663.584,7,1.0,21.366,13.961,final_stretch_free,0.75,62.769,75.093,68.028,-0.09,72.862,70.153,-0.163,-0.218,0.415,0.0,0.305,0.0,0.0013,0.0013,0.775,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,62.705,65.194,75.48,63.534,65.441,90.013,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,70.315,0.064,medium,108.706,108.706,0.7659
7,ファミリータイム,4,先行,先行,1662.729,1662.729,8,3.22,22.221,13.961,final_stretch_free,0.75,60.592,73.6,67.283,-0.187,71.634,68.587,-0.285,-0.383,0.415,0.0,0.275,0.0,0.001,0.001,0.743,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,72.295,67.06,66.455,60.664,65.516,90.746,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,68.128,0.064,medium,108.706,108.706,0.7659
3,シュガークン,2,先行,先行,1660.858,1660.858,9,1.22,24.091,13.961,final_stretch_free,0.75,52.467,61.843,63.256,-0.712,60.304,58.335,-1.0,-1.25,0.415,0.0,0.129,0.0,0.0039,0.0039,0.72,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,84.863,71.907,50.366,57.102,65.832,88.392,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,60.231,0.064,medium,108.706,108.706,0.7659
18,ミステリーウェイ,8,先行,先行,1658.464,1658.464,10,7.0,26.486,13.961,final_stretch_free,0.75,43.76,58.039,61.523,-0.939,56.909,54.679,-1.0,-1.25,0.415,0.0,0.165,0.0,0.0007,0.0007,0.72,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,78.628,67.914,44.321,52.471,57.896,91.041,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,59.031,0.064,medium,108.706,108.706,0.7659
1,ダノンデサイル,1,差し,差し,1640.858,1640.858,11,0.67,44.092,13.961,final_stretch_free,0.75,79.175,85.766,77.052,1.0,85.881,84.179,1.0,1.25,0.415,0.0,3.634,0.0,0.0,0.0,1.12,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,50.404,61.018,86.447,78.438,68.879,94.142,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,83.021,0.064,medium,108.706,108.706,0.7659
15,マイユニバース,7,差し,差し,1636.147,1636.147,12,6.67,48.803,13.961,final_stretch_free,0.75,70.558,80.631,72.565,0.502,78.996,76.238,0.441,0.424,0.415,0.0,2.312,0.0,0.0,0.0,1.12,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,59.235,63.335,76.051,69.472,65.94,91.919,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,72.828,0.064,medium,108.706,108.706,0.7659
10,ジューンテイク,5,差し,差し,1630.976,1630.976,13,4.45,53.974,13.961,final_stretch_free,0.75,67.114,73.771,69.395,0.088,72.081,70.286,-0.24,-0.204,0.415,0.0,1.719,0.0,0.0,0.0,1.12,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,52.361,61.575,76.315,69.709,64.91,90.912,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,68.256,0.064,medium,108.706,108.706,0.7659
13,シェイクユアハート,7,差し,差し,1628.541,1628.541,14,6.67,56.408,13.961,final_stretch_free,0.75,67.357,78.592,66.008,-0.353,79.129,76.992,0.454,0.504,0.415,0.0,2.863,0.0,0.0,0.0,1.12,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,36.419,49.978,78.859,67.29,60.502,88.713,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.074,0.064,medium,108.706,108.706,0.7659
14,スティンガーグラス,7,差し,差し,1626.879,1626.879,15,6.45,58.071,13.961,final_stretch_free,0.75,61.121,77.264,62.767,-0.776,77.795,75.301,0.323,0.325,0.415,0.0,2.591,0.0,0.0,0.0,1.12,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,35.5,47.696,72.838,60.683,59.12,94.244,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.977,0.064,medium,108.706,108.706,0.7659
11,シンエンペラー,6,差し,差し,1622.895,1622.895,16,5.67,62.055,13.961,final_stretch_free,0.75,54.86,73.209,65.676,-0.397,72.812,69.989,-0.168,-0.235,0.415,0.0,1.458,0.0,0.0,0.0,1.12,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,54.116,58.14,66.758,62.087,58.822,90.541,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,66.239,0.064,medium,108.706,108.706,0.7659
8,タガノデュード,4,追込,追込,1607.531,1607.531,17,3.65,77.419,13.961,final_stretch_free,0.75,71.2,81.806,67.19,-0.199,84.412,83.287,0.975,1.168,0.415,0.0,4.815,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,12.854,39.33,81.168,70.679,54.364,94.677,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,87.231,0.064,medium,108.706,108.706,0.7659
6,ビザンチンドリーム,3,追込,追込,1587.898,1587.898,18,2.65,97.052,13.961,final_stretch_free,0.75,58.422,76.695,58.613,-1.0,77.38,74.727,0.282,0.265,0.415,0.0,2.627,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,14.476,33.24,69.562,60.232,47.743,93.184,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,72.585,0.064,medium,108.706,108.706,0.7659
16,メイショウタバル,8,逃げ,逃げ,1692.308,1692.308,1,7.0,0.0,13.886,final_stretch_free,0.75,74.557,75.358,78.365,1.0,70.54,67.839,-0.392,-0.462,0.423,0.0,0.147,0.0068,0.0,0.0068,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,91.09,83.305,73.572,77.006,79.346,89.8,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,77.244,0.077,medium,109.181,109.181,0.7692
